nconst,primaryName,primaryProfession,tconst
nm1149334,Prasoon Joshi,writer,tt0439662
nm1149334,Prasoon Joshi,writer,tt0405508
nm1149334,Prasoon Joshi,writer,tt0986264
nm1149334,Prasoon Joshi,writer,tt2356180
nm11494806,Bandit The Rapper,writer,tt6343314
nm11495199,Miguel Guico,writer,tt8835552
nm1149623,Jonathan Lagache,writer,tt0800369
nm1149623,Jonathan Lagache,writer,tt1596343
nm1149623,Jonathan Lagache,writer,tt0364970
nm1149623,Jonathan Lagache,writer,tt0419294
nm11496454,Jérémie Levypon,writer,tt13161318
nm1149911,Terrence Martin,writer,tt0311289
nm1149963,Clifford McGhee,writer,tt0157472
nm1149963,Clifford McGhee,writer,tt0365957
nm11500904,Even Jian,writer,tt12151820
nm1150104,Songsak Mongkolthong,writer,tt1599338
nm1150104,Songsak Mongkolthong,writer,tt0263101
nm11501171,Emiliano Castro,writer,tt9809140
nm1150144,Cullen Moss,writer,tt4846340
nm1150145,Jamie Moss,writer,tt0421073
nm1150155,Elizabeth Moynihan,writer,tt3183660
nm1150161,Samson Mucke,writer,tt8155288
nm1150161,Samson Mucke,writer,tt1727776
nm1150161,Samson Mucke,writer,tt3371366
nm1150469,Edoardo Petti,writer,tt0362270
nm1150469,Edoardo Petti,writer,tt0451279
nm11505826,Clifton Askew,writer,tt10682266
nm1150683,Antonia Ridge,writer,tt0326856
nm1150727,Santiago Roncagliolo,writer,tt21154192
nm1150736,Gary Stephen Ross,writer,tt0285861
nm1150782,Takao Saeki,writer,tt0397535
nm1150808,David Salter,writer,tt0210070
nm1151000,Chad J. Shonk,writer,tt0273923
nm1151000,Chad J. Shonk,writer,tt0318155
nm1151096,Jonathan Sothcott,writer,tt3157224
nm11512265,Aliye Ceylan,writer,tt13045890
nm1151425,Alan Trezza,writer,tt8058874
nm1151458,Corbett Tuck,writer,tt0120647
nm1151458,Corbett Tuck,writer,tt3195644
nm11515938,Greg Tocchini,writer,tt1552211
nm1151729,Michael Wortmann,writer,tt1825683
nm1151729,Michael Wortmann,writer,tt1408101
nm1151729,Michael Wortmann,writer,tt1318514
nm1151729,Michael Wortmann,writer,tt0448011
nm1151780,Suzi Yoonessi,writer,tt7689052
nm1151780,Suzi Yoonessi,writer,tt0415978
nm1151808,Karla Zamudio,writer,tt0825283
nm1151879,Jeroen van Koningsbrugge,writer,tt6320628
nm1151899,Robert Baker,writer,tt1210819
nm1151899,Robert Baker,writer,tt0379865
nm1151899,Robert Baker,writer,tt0367882
nm11519230,Celina Torrealba,writer,tt6760876
nm1152199,Edward Morrison,writer,tt0258000
nm1152199,Edward Morrison,writer,tt6320628
nm1152199,Edward Morrison,writer,tt0305357
nm11523698,Courtney Ellum,writer,tt10234450
nm1152459,Phillip Schneider,writer,tt0283026
nm1152460,Hideo Yamamoto,writer,tt14404280
nm1152460,Hideo Yamamoto,writer,tt0296042
nm1152486,Philippe-Audrey Larrue St-Jacques,writer,tt1756750
nm1152701,Joel Huggins,writer,tt0157472
nm1152714,Blaze Jones,writer,tt0236493
nm1152878,Steve Pool,writer,tt0282687
nm1152991,Joshua Swanson,writer,tt0283111
nm1153052,Rob van Vuuren,writer,tt2304771
nm1153884,Wai-Chuen Yung,writer,tt0084941
nm1153907,Mike Fleiss,writer,tt0409182
nm1153907,Mike Fleiss,writer,tt1633356
nm1153907,Mike Fleiss,writer,tt3692768
nm1153907,Mike Fleiss,writer,tt0450278
nm1154144,Patrick McCullough,writer,tt0369672
nm1154213,Paul Bates,writer,tt0290095
nm1154296,Peter Schneider,writer,tt1159961
nm1154598,Joseph Ariola,writer,tt0471011
nm1154652,Ryan Barton-Grimley,writer,tt3425300
nm11547212,Mackenzie Rohan,writer,tt10994688
nm11547619,Jacob B. Armstrong,writer,tt4838334
nm1154886,Galen T. Chu,writer,tt1080016
nm1154886,Galen T. Chu,writer,tt0268380
nm1154886,Galen T. Chu,writer,tt3416828
nm11549051,John Martens,writer,tt1483010
nm11549088,Allakrea Condon,writer,tt1483010
nm11549089,Siobhan Richardson,writer,tt1483010
nm1154908,Marjorie Cohn,writer,tt6587640
nm1154922,Paul Constable,writer,tt1389072
nm11549275,Zainab Omaki,writer,tt10279102
nm1154936,Shawn Michelle Cosby,writer,tt0462590
nm1154950,Jeff Crook,writer,tt0314734
nm1154986,DeRay Davis,writer,tt0762114
nm1154986,DeRay Davis,writer,tt1232829
nm1154986,DeRay Davis,writer,tt0839980
nm1155067,Everett Downing Jr.,writer,tt0435761
nm1155350,Andy Harbeck,writer,tt0187738
nm1155350,Andy Harbeck,writer,tt1446192
nm1155350,Andy Harbeck,writer,tt0173840
nm1155350,Andy Harbeck,writer,tt0267804
nm1155380,Brenda Herrold,writer,tt0274812
nm1155380,Brenda Herrold,writer,tt1104001
nm1155380,Brenda Herrold,writer,tt0452623
nm11554654,Christopher Reckling,writer,tt12139700
nm1155510,Jeffrey Jurgensen,writer,tt0313911
nm1155608,Jason Koornick,writer,tt0435705
nm1155646,Viral Lakhia,writer,tt0172234
nm1155681,Jong-yong Lee,writer,tt0310775
nm1155703,Buck Lewis,writer,tt0275847
nm1155703,Buck Lewis,writer,tt0952640
nm1155703,Buck Lewis,writer,tt0133240
nm1155703,Buck Lewis,writer,tt0441773
nm11557967,Maurquis Boone,writer,tt12272978
nm11557968,Richard Harris,writer,tt12272978
nm11557997,Lummie Edevbie,writer,tt5305246
nm11559373,Keisuke Sone,writer,tt9747594
nm11559893,Arthur Allender,writer,tt10539608
nm11559894,Léna Belmonte,writer,tt6723592
nm1156135,Wilbert Plijnaar,writer,tt0268397
nm1156135,Wilbert Plijnaar,writer,tt1323594
nm1156135,Wilbert Plijnaar,writer,tt0181739
nm1156135,Wilbert Plijnaar,writer,tt0780521
nm1156173,Grand Puba,writer,tt8151874
nm1156173,Grand Puba,writer,tt0102996
nm1156173,Grand Puba,writer,tt0116531
nm11562907,Toluwani Obayan Osibe,writer,tt12282600
nm1156290,Jaideep Sahni,writer,tt0871510
nm1156290,Jaideep Sahni,writer,tt8108198
nm1156290,Jaideep Sahni,writer,tt1182937
nm1156426,Wil Sylvince,writer,tt2784678
nm1156508,Carsten Søsted,writer,tt0315543
nm1156508,Carsten Søsted,writer,tt0154421
nm1156586,Bilyana Trayanova,writer,tt0298296
nm1156658,Tara Veneruso,writer,tt0154506
nm1156827,Kala Alexander,writer,tt0300532
nm1156827,Kala Alexander,writer,tt0800039
nm1156914,Herman Chavez,writer,tt0380389
nm1156984,Kevin Hageman,writer,tt1490017
nm1156984,Kevin Hageman,writer,tt3014284
nm1156999,Aaron Houston,writer,tt0460780
nm1156999,Aaron Houston,writer,tt0486640
nm1157018,Alexander Kalinov,writer,tt2333784
nm1157053,Jeremy Luke,writer,tt1302006
nm1157053,Jeremy Luke,writer,tt2229499
nm1157053,Jeremy Luke,writer,tt3263904
nm11570697,Aurore Pialat,writer,tt16909478
nm1157149,Curt Schilling,writer,tt1647668
nm1157353,Kathleen McNearney,writer,tt1308109
nm11574044,Andrew Denton,writer,tt12139700
nm1157527,Andrew Jay Cohen,writer,tt4438848
nm1157527,Andrew Jay Cohen,writer,tt2823054
nm1157802,Allan Baker,writer,tt0273517
nm1157820,Alan Slutsky,writer,tt0314725
nm11581005,Shai Vanderploeg,writer,tt13428952
nm1158454,Geraldine Blecker,writer,tt2679576
nm1158544,Jared Bush,writer,tt2948356
nm1158592,Tom Carver,writer,tt0486551
nm1158647,Kapil Chopra,writer,tt0347304
nm1158647,Kapil Chopra,writer,tt0213890
nm1158647,Kapil Chopra,writer,tt0248126
nm1158962,Patrik Forsberg,writer,tt1333125
nm1159285,Steven Ilous,writer,tt0242653
nm1159285,Steven Ilous,writer,tt0234215
nm11593123,Sidhique Kodiyathur,writer,tt11112338
nm1159447,Baptiste Kleitz,writer,tt7458762
nm1159447,Baptiste Kleitz,writer,tt0464913
nm11595261,Sachin S. Nair,writer,tt12327140
nm1159602,Joanna Lovinger,writer,tt0107983
nm1159602,Joanna Lovinger,writer,tt0109402
nm11596354,Thomas Pemberton,writer,tt3758162
nm11596354,Thomas Pemberton,writer,tt2488496
nm1159646,Víctor Maldonado,writer,tt3416532
nm1159647,Punit Malhotra,writer,tt1667838
nm1159647,Punit Malhotra,writer,tt7255568
nm1159647,Punit Malhotra,writer,tt0248126
nm1159647,Punit Malhotra,writer,tt0347304
nm1159721,Berend McKenzie,writer,tt0327554
nm1159721,Berend McKenzie,writer,tt0282687
nm11597255,Sreecheta Das,writer,tt12393526
nm1159738,Luigi Melecchi,writer,tt0149723
nm11599887,Chris Effan,writer,tt1153543
nm1160106,Cathy Nan Quinlan,writer,tt0116529
nm1160206,Jed Rothstein,writer,tt7215388
nm1160235,Nobuhiko Sakô,writer,tt0291350
nm1160420,Zac Stanford,writer,tt0406650
nm1160669,Vincent Wauters,writer,tt1622547
nm1160669,Vincent Wauters,writer,tt1547234
nm1160669,Vincent Wauters,writer,tt1156398
nm1160818,Joe Arias,writer,tt1772317
nm1160871,Peadar Cox,writer,tt3208026
nm1161045,Edgar Oliver,writer,tt1161418
nm1161069,Connor Price,writer,tt0352248
nm1161143,Russell Wait,writer,tt0388473
nm1161466,Stanley Forman,writer,tt0096054
nm1161528,Jeff Buhler,writer,tt0805570
nm1161579,Martine Gagné,writer,tt0104812
nm1161806,Amy C. Weinberg,writer,tt2467046
nm1161806,Amy C. Weinberg,writer,tt3393786
nm1161806,Amy C. Weinberg,writer,tt0369610
nm1161806,Amy C. Weinberg,writer,tt3532216
nm1161912,Young-ha Kim,writer,tt5729348
nm1161949,Kevin Shinick,writer,tt3741700
nm1161979,Eduardo Rodriguez,writer,tt0425430
nm1162019,Anatoli Nikiforov,writer,tt0318034
nm11621680,Noah Smith,writer,tt9484998
nm1162212,John Koch,writer,tt1172991
nm11622191,Dani Rahman Fauzi,writer,tt7843946
nm1162222,Philippe Lefebvre,writer,tt0362225
nm1162282,Rob Rouse,writer,tt0472160
nm1162500,Jason King,writer,tt0188674
nm1162793,Eric Yang,writer,tt0286716
nm1162889,Simon Brown,writer,tt0486576
nm1162889,Simon Brown,writer,tt0499549
nm1162889,Simon Brown,writer,tt0242653
nm1162889,Simon Brown,writer,tt0121766
nm1163061,Vashti Anderson,writer,tt0162677
nm1163061,Vashti Anderson,writer,tt0307901
nm1163083,Dan Antopolski,writer,tt0388139
nm1163083,Dan Antopolski,writer,tt4468740
nm1163145,James Atherton,writer,tt2567712
nm1163145,James Atherton,writer,tt6882604
nm1163237,Clio Barnard,writer,tt5700176
nm1163295,Ivan Bednár,writer,tt28703093
nm1163429,Andreas Blackwell,writer,tt0085407
nm11636611,Luca Fazzo,writer,tt9239888
nm1163667,Steve Callaghan,writer,tt2637276
nm1163710,Kelly Carmichael,writer,tt0211933
nm1163825,Cynthia Childs,writer,tt8727582
nm1163999,Greg Crowder,writer,tt3767278
nm1164132,John E. Deaver,writer,tt0316824
nm1164216,Kate DiCamillo,writer,tt8521736
nm1164216,Kate DiCamillo,writer,tt0420238
nm1164236,Christabelle Dilks,writer,tt1204340
nm1164290,Edward L. Downes,writer,tt0134154
nm1164318,Andre Dubus III,writer,tt0315983
nm1164602,Ciarán Foy,writer,tt2752772
nm11646175,Chosen Wilkins,writer,tt3713030
nm1164660,Helmut Fürthauer,writer,tt0089716
nm1164730,Natalia Tena,writer,tt1201607
nm1164730,Natalia Tena,writer,tt0417741
nm1164730,Natalia Tena,writer,tt0276751
nm1164730,Natalia Tena,writer,tt0373889
nm1164858,Beverley Gordon,writer,tt0126240
nm1164862,Lev Gorn,writer,tt8943224
nm1164865,Dakota Gorman,writer,tt5673432
nm11648667,Cristina Pineda,writer,tt12481806
nm11648816,Carlo Sciortino,writer,tt6513120
nm1165220,Chip Hourihan,writer,tt0978759
nm1165295,Irshad,writer,tt0319020
nm1165429,Stacy Jorgensen,writer,tt8745960
nm1165501,Prakash Kapadia,writer,tt0238936
nm1165501,Prakash Kapadia,writer,tt3735246
nm1165576,Jonathan Kesselman,writer,tt2513074
nm1165715,Igor Koumpan,writer,tt1129442
nm1166013,Bettina Lohmeyer,writer,tt0765432
nm1166105,Bernard Madrid,writer,tt0253933
nm11663428,Kaushal Shah,writer,tt10350626
nm1166724,Rebecca O'Flanagan,writer,tt1346961
nm1166724,Rebecca O'Flanagan,writer,tt5016946
nm1166844,Tom Papa,writer,tt1130080
nm1166867,Rachel Parsons,writer,tt0258000
nm1166911,Stefan Pejic,writer,tt0276751
nm1166915,Kaye Penaflor,writer,tt0211443
nm1166926,Vadim Perelman,writer,tt0815178
nm1166926,Vadim Perelman,writer,tt0315983
nm1166977,Guillermo Pfening,writer,tt1847746
nm1167170,David Rane,writer,tt5475022
nm11671890,Abhishek Mamgain,writer,tt8239946
nm1167322,Jean-Luc Rossignol,writer,tt0085763
nm11673850,Rishav Kapoor,writer,tt4990516
nm1167415,Thomas Salvador,writer,tt16909478
nm11674283,Anoop Grover,writer,tt1790885
nm11674450,Michael Hall,writer,tt2404465
nm1167517,Frank Schwaiger,writer,tt0301357
nm11675758,Herbert Farjeon,writer,tt6398184
nm11675950,Vishrut Singh,writer,tt12393526
nm1167599,Garret Shanley,writer,tt8368406
nm1167614,Oleksa Sherengovoy,writer,tt0315847
nm1167643,Shubhrajyoti Barat,writer,tt10324144
nm1167643,Shubhrajyoti Barat,writer,tt1412386
nm1167643,Shubhrajyoti Barat,writer,tt2555736
nm1167730,Richie Solomon,writer,tt0245803
nm1167794,Jessica St. Clair,writer,tt1055292
nm1167794,Jessica St. Clair,writer,tt0815236
nm1167865,Ivy Strohmaier,writer,tt0258273
nm1167865,Ivy Strohmaier,writer,tt2390361
nm11679116,John Brandon,writer,tt9139586
nm1167933,Damián Szifron,writer,tt3011894
nm1167978,Ed Talfan,writer,tt0188674
nm1168067,Liz Tigelaar,writer,tt0430634
nm11680914,Neel Mani Kant,writer,tt9343754
nm11680914,Neel Mani Kant,writer,tt12779208
nm11681154,Qingshui Shi,writer,tt12567246
nm1168244,Sylvie Van Ruymbeke,writer,tt0810819
nm11684597,Noah Wait,writer,tt5164214
nm1168510,Diana Wynne Jones,writer,tt0347149
nm11685778,Brendan Carretero,writer,tt10121392
nm1168656,Tivian Zvekan,writer,tt0188674
nm1168661,Gilles de Baillenx,writer,tt0217355
nm1168662,Louis de Cahusac,writer,tt0092580
nm1169016,Steve Gunn,writer,tt5932728
nm11690449,Gabriel Dostes,writer,tt1397280
nm1169053,Jared Hillman,writer,tt1285016
nm11690569,Vishnu Kondur,writer,tt11773276
nm11690766,Cohen Kendrick,writer,tt8186318
nm11690944,Hannah Browning,writer,tt8186318
nm1169211,Marty Maguire,writer,tt0193365
nm1169217,Oliver Maltman,writer,tt1587310
nm11692265,Amory Flint Wood,writer,tt8580274
nm1169248,Craig McMahon,writer,tt10582422
nm1169248,Craig McMahon,writer,tt5007774
nm1169306,Patrice O'Neal,writer,tt0307901
nm1169306,Patrice O'Neal,writer,tt0199626
nm1169320,Frank Pando,writer,tt5742374
nm1169463,Jamieson Stern,writer,tt3369350
nm1169495,Daniel Tosh,writer,tt0811138
nm1169531,Derek Waters,writer,tt0480687
nm1169531,Derek Waters,writer,tt0784972
nm1169562,Yu Yang,writer,tt10627720
nm1169564,Maury Yeston,writer,tt0875034
nm1169602,Brooke Allison,writer,tt0258273
nm11696170,Adam Okwudiafor Johnson,writer,tt8737124
nm11699173,Shanoor Mirza,writer,tt9537292
nm11699173,Shanoor Mirza,writer,tt5440700
nm11699173,Shanoor Mirza,writer,tt9260636
nm11700122,Ting Tat Chow,writer,tt10076722
nm1170014,Christina Reed,writer,tt0417415
nm1170286,Martin Weisz,writer,tt0800069
nm1170286,Martin Weisz,writer,tt0448400
nm1170339,Julius Avery,writer,tt4530422
nm1170339,Julius Avery,writer,tt2452200
nm1170394,Jonathan Chase,writer,tt1059786
nm1170394,Jonathan Chase,writer,tt0426592
nm1170443,Dan Fitzsimons,writer,tt0200550
nm1170443,Dan Fitzsimons,writer,tt0187078
nm11706809,Clara Phelan,writer,tt13260836
nm1170719,Jimmy Tsai,writer,tt1107319
nm1170765,Frank M. Calo,writer,tt0380277
nm1170765,Frank M. Calo,writer,tt0247199
nm1170789,Joel Kohn,writer,tt0159365
nm1170789,Joel Kohn,writer,tt1448755
nm1170855,J.C. Chandor,writer,tt1488606
nm1170855,J.C. Chandor,writer,tt1615147
nm1170855,J.C. Chandor,writer,tt2937898
nm1170855,J.C. Chandor,writer,tt2017038
nm1170896,Jérôme Harlay,writer,tt0115658
nm1170953,Kevin Obsatz,writer,tt0395972
nm1171056,Cheng Kuo,writer,tt0425637
nm1171063,Céline Martin,writer,tt0133385
nm1171067,Shawn Lawrence Otto,writer,tt0315983
nm1171069,Larry Ramin,writer,tt0097336
nm1171145,Patrick Kennedy,writer,tt1568911
nm1171163,Jim Norton,writer,tt1007028
nm1171163,Jim Norton,writer,tt1385867
nm1171163,Jim Norton,writer,tt2784678
nm1171163,Jim Norton,writer,tt0145487
nm1171457,Greg Heffernan,writer,tt0180846
nm1171463,Kevin O'Neill,writer,tt0099740
nm1171463,Kevin O'Neill,writer,tt0311429
nm1171614,Beatrice Bellino,writer,tt2002718
nm1171614,Beatrice Bellino,writer,tt2937696
nm1171614,Beatrice Bellino,writer,tt1065073
nm1171743,Adrian Butchart,writer,tt0380389
nm1171772,Mariana Carballal,writer,tt6704898
nm1171959,Elissa Down,writer,tt10714856
nm1172024,Wiktor Ericsson,writer,tt4080728
nm1172122,Nuria García Atienza,writer,tt0256009
nm1172122,Nuria García Atienza,writer,tt0369702
nm1172122,Nuria García Atienza,writer,tt0254455
nm1172134,Manos Gavras,writer,tt1212436
nm1172134,Manos Gavras,writer,tt1327773
nm1172196,Robert Graysmith,writer,tt0443706
nm1172196,Robert Graysmith,writer,tt0298744
nm1172243,Frank Hannah,writer,tt0318374
nm1172243,Frank Hannah,writer,tt1563719
nm11722705,Indhumathi,writer,tt10370932
nm1172278,Ricardo Hernández Anzola,writer,tt5791098
nm1172430,Al Kaplan,writer,tt2784512
nm1172431,Jon Kaplan,writer,tt2784512
nm11724760,Nikhil Nair,writer,tt10230414
nm1172601,Damián Leibovich,writer,tt0247586
nm11727427,Gurjeet Singh,writer,tt9176136
nm1172764,Maria Menounos,writer,tt0120667
nm1172764,Maria Menounos,writer,tt0772178
nm1172901,Nora-Jane Noone,writer,tt0435625
nm1172901,Nora-Jane Noone,writer,tt0318411
nm1173031,Gabriel Pontones,writer,tt0403508
nm1173041,Ismet Prcic,writer,tt3331028
nm1173295,Matt Stuecken,writer,tt0859163
nm1173295,Matt Stuecken,writer,tt1046173
nm1173295,Matt Stuecken,writer,tt1179933
nm1173370,Anuradha Tiwari,writer,tt0964516
nm11736234,Irene Franco,writer,tt7807026
nm11736976,Aisha Rosalie,writer,tt10661848
nm1173812,Vinta Morgan,writer,tt1536537
nm1173812,Vinta Morgan,writer,tt5431890
nm11738819,Katherine Coville,writer,tt12517908
nm1174256,Erling Falch,writer,tt3300980
nm11742669,Caroline Kopesky,writer,tt7556122
nm11742675,Isabelle Christiane Kouraogo,writer,tt7556122
nm11742675,Isabelle Christiane Kouraogo,writer,tt8508734
nm1174321,Jeremy Page,writer,tt0455590
nm1174529,Walter Kirn,writer,tt0318761
nm1174536,Erika Richter,writer,tt0097095
nm1174579,Ravi Kapoor,writer,tt0234000
nm1174857,Enrique Sánchez,writer,tt0091003
nm1175266,Walter Dallas,writer,tt0314725
nm1175275,Maurice G. Dantec,writer,tt0364970
nm1175336,Miliana Lenak,writer,tt1730768
nm1175566,Pride Grinn,writer,tt0241760
nm1175566,Pride Grinn,writer,tt1068680
nm1175617,Ernie Harker,writer,tt0119210
nm1175679,Nazanin Homa,writer,tt1645170
nm1175705,Dean H. Huh,writer,tt0318949
nm1175724,Noboru Iguchi,writer,tt1935896
nm1175724,Noboru Iguchi,writer,tt1381512
nm1175760,Diane Janna,writer,tt1840417
nm1175760,Diane Janna,writer,tt1588173
nm1175904,Guillaume Lagorce,writer,tt0084340
nm1175927,Jacques Legoff,writer,tt0091605
nm1176128,Tony Mirrcandani,writer,tt1731141
nm1176135,Kentaro Miura,writer,tt2210479
nm1176135,Kentaro Miura,writer,tt2358911
nm1176135,Kentaro Miura,writer,tt2358913
nm11761553,Sonny Laksamana,writer,tt13081264
nm1176310,Gintare Parulyte,writer,tt0335119
nm1176404,Ann Ramer,writer,tt0120870
nm1176408,Saudia Rashed,writer,tt8526872
nm1176525,Jean-Paul Scarpitta,writer,tt0422720
nm11765310,David Steinberg,writer,tt5814408
nm1176531,Katrina Schelin,writer,tt0342735
nm11765576,Anita Singh,writer,tt12775242
nm11765590,Deepu Sebastian Edmond,writer,tt12775242
nm11765595,Gaurav Sarda,writer,tt12775242
nm1176604,Leslie Simpson,writer,tt1920829
nm1176687,Frédéric Taddeï,writer,tt1130988
nm1176743,Aaron Louis,writer,tt0313737
nm1176799,Dráuzio Varella,writer,tt0293007
nm1176853,Steven P. Wegner,writer,tt0878804
nm1176853,Steven P. Wegner,writer,tt1037705
nm1176853,Steven P. Wegner,writer,tt1564349
nm1176880,Mark Windows,writer,tt0274309
nm1176881,Austin Winsberg,writer,tt1142988
nm1176943,Tania de Montaigne,writer,tt6423776
nm1177265,Ryan Waller,writer,tt0241760
nm1177286,Valerie Azlynn,writer,tt0942385
nm1177484,Tobias Albrecht,writer,tt0119472
nm1177703,Elena Serra,writer,tt0361862
nm1177710,Andrea Stewart,writer,tt0211443
nm1177710,Andrea Stewart,writer,tt0780158
nm1177914,Megan Park,writer,tt1489889
nm1177914,Megan Park,writer,tt0423977
nm1177914,Megan Park,writer,tt1486834
nm11779368,Json Cole,writer,tt0926084
nm11779368,Json Cole,writer,tt1201607
nm1178069,Michael Roesch,writer,tt0460780
nm1178069,Michael Roesch,writer,tt0317676
nm1178069,Michael Roesch,writer,tt0383222
nm1178114,Ikram Akhtar,writer,tt0326745
nm11781906,André Carl van der Merwe,writer,tt10699362
nm1178247,Kelli Bowlden,writer,tt0281373
nm11782790,Joey Vasatka,writer,tt6472976
nm11782790,Joey Vasatka,writer,tt1860357
nm11783061,Aaron David Thomas,writer,tt10299780
nm1178312,Carlos Chahine,writer,tt0808417
nm1178315,Mimi Chan,writer,tt0120762
nm1178367,Masa Dakic,writer,tt2402157
nm1178424,Kyle Dunnigan,writer,tt0499554
nm1178453,Sitara Falcon,writer,tt7043012
nm11786692,Piotr Hoang,writer,tt1856101
nm1178696,Boris Khaimsky,writer,tt0318034
nm1178832,Alex Manugian,writer,tt2866360
nm1178832,Alex Manugian,writer,tt1192628
nm1178862,Shona McCullagh,writer,tt0360717
nm1178862,Shona McCullagh,writer,tt0120737
nm11789966,Amit Kumar Dash,writer,tt18687502
nm1179309,Peter Tieryas,writer,tt0436339
nm1179309,Peter Tieryas,writer,tt0480249
nm1179309,Peter Tieryas,writer,tt2015381
nm1179395,Alan Warner,writer,tt0300214
nm1179457,Milap Zaveri,writer,tt0347278
nm1179485,Leo Allen,writer,tt0804497
nm1179759,C. Fraser Press,writer,tt1989646
nm1179929,Alexander Hodgson,writer,tt0301199
nm1179929,Alexander Hodgson,writer,tt0206634
nm1179929,Alexander Hodgson,writer,tt0349683
nm1179945,Dan Mackler,writer,tt0307901
nm1179962,Harold Moss,writer,tt1149405
nm1179962,Harold Moss,writer,tt0401420
nm1180074,Kate Angelo,writer,tt1956620
nm1180074,Kate Angelo,writer,tt1212436
nm1180131,Steve Weston,writer,tt1791681
nm11803176,Mohammed Shehbaz Khan,writer,tt11651796
nm11803176,Mohammed Shehbaz Khan,writer,tt5935704
nm11803176,Mohammed Shehbaz Khan,writer,tt3735246
